Gene_ID,Uniprot_ID,Concentration_µM,SRC_pKapp_sign,HCK_pKapp_sign,SRC_Kapp_sign,HCK_Kapp_sign,delta_pKapp,SRC_Complexome,HCK_Complexome,delta_complexome,log_Concentration_µM,log_SRC_Complexome,log_HCK_Complexome,log_delta_complexome,ratio_log_intra
GRB10,Q60760,,,,,,,,,,,,,,
NR5A2,P45448,,,,,,,,,,,,,,
UFSP2,Q99K23,0.142412688367916,,,,,,,,,-0.8464513151747074,,,,
MGST2,A2RST1,,,,,,,,,,,,,,
AASS,Q99K67,,,,,,,,,,,,,,
HECD1,Q69ZR2,0.0531200727717686,,,,,,,,,-1.2747413386785198,,,,
COX1,P00397,0.115524561188377,,,,,,,,,-0.9373256724420503,,,,
ANFY1,Q810B6,0.219423887928379,,,,,,,,,-0.6587160940322916,,,,
MAN1,Q9WU40,0.0266019256757151,,,,,,,,,-1.5750869242686845,,,,
RBM7,Q9CQT2,0.093759481638074,,,,,,,,,-1.027984802374901,,,,
SCLY,Q9JLI6,0.113227039272058,,,,,,,,,-0.9460498487273509,,,,
EED,Q921E6,0.462642267306463,,,,,,,,,-0.3347546923189508,,,,
U3IP2,Q91WM3,,,,,,,,,,,,,,
WDR6,Q99ME2,0.0333755041653819,,,,,,,,,-1.4765721651902282,,,,
SYVN1,Q9DBY1,0.0173682015260534,,,,,,,,,-1.7602451503352357,,,,
GBRL1,Q8R3R8,0.0341495563762334,,,,,,,,,-1.466614933698562,,,,
UBE3C,Q80U95,,,,,,,,,,,,,,
SSU72,Q9CY97,0.0323481537007094,,,,,,,,,-1.490150502027003,,,,
LSM12,Q9D0R8,0.0176028875527477,,,,,,,,,-1.7544160852902388,,,,
UBP3,Q91W36,0.0088229950311458,,,,,,,,,-2.0543839653552207,,,,
SDE2,Q8K1J5,,,,,,,,,,,,,,
CETN2,Q9R1K9,0.158065313672899,,,,,,,,,-0.8011634224978358,,,,
BIN3,Q9JI08,,,,,,,,,,,,,,
TRM1L,A2RSY6,0.0406241411316931,,,,,,,,,-1.3912158076920675,,,,
STRN,O55106,0.0739881122047874,,,,,,,,,-1.1308380534933322,,,,
KS6A2,Q9WUT3,,,,,,,,,,,,,,
YTHD3,Q8BYK6,0.0642518168803234,,,,,,,,,-1.192114587063714,,,,
IAH1,Q9DB29,,,,,,,,,,,,,,
PTPRE,P49446,,,,,,,,,,,,,,
PATL1,Q3TC46,,,,,,,,,,,,,,
FAKD2,Q922E6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
NH2L1,Q9D0T1,0.361340923063848,,,,,,,,,-0.44208285034903494,,,,
VIR,A2AIV2,,,,,,,,,,,,,,
UB2L6,Q9QZU9,,,,,,,,,,,,,,
ERLN2,Q8BFZ9,0.0267799423569147,,,,,,,,,-1.5721903621298652,,,,
HSDL1,Q8BTX9,,,,,,,,,,,,,,
P66B,Q8VHR5,0.0865857701541916,,,,,,,,,-1.0625534757806119,,,,
NUP35,Q8R4R6,0.038655308261639,,,,,,,,,-1.4127908590433949,,,,
FBP1L,Q8K012,0.384086949189527,,,,,,,,,-0.4155704493858934,,,,
,,,,,,,,,,,,,,,
VATD,P57746,0.0942136675615597,,,,,,,,,-1.025886089606308,,,,
HPF1,Q8CFE2,0.242360558362577,,,,,,,,,-0.6155380556246465,,,,
YIPF6,Q8BR70,,,,,,,,,,,,,,
RRP1B,Q91YK2,0.0070299217452784,,,,,,,,,-2.1530495093731963,,,,
PCYXL,Q8C7K6,0.319803968890683,,,,,,,,,-0.4951161507942019,,,,
PSB10,O35955,0.101733013931059,,,,,,,,,-0.9925380889512003,,,,
SUV3,Q80YD1,,,,,,,,,,,,,,
RING2,Q9CQJ4,0.0397204676908759,,4.5597838827273,,27.55599626866805,,,0.00016201833993712,,-1.4009856465218016,,-3.7904358219840932,,
SMRC1,P97496,0.177533510135147,,,,,,,,,-0.7507196601119681,,,,
CHAP1,Q8K327,0.0202459692139325,,4.70315875942585,,19.808027969386313,,,0.00011474974622238676,,-1.6936614278761914,,-3.940248266264243,,
RM40,Q9Z2Q5,0.0981895713880547,,,,,,,,,-1.0079346357275933,,,,
TBL2,Q9R099,0.207132434555601,,,,,,,,,-0.6837518902634834,,,,
TM1L1,Q923U0,,,,,,,,,,,,,,
COA7,Q921H9,,,,,,,,,,,,,,
MCU,Q3UMR5,,,,,,,,,,,,,,
MRGBP,Q9DAT2,,,,,,,,,,,,,,
NUP98,Q6PFD9,0.0255521740728228,,,,,,,,,-1.5925721425875239,,,,
UBP19,Q3UJD6,0.0913682815939425,,,,,,,,,-1.0392045429911125,,,,
KPYR,P53657,0.015895804564733,,,,,,,,,-1.7987174854163461,,,,
SNF5,Q9Z0H3,0.152764947296409,,,,,,,,,-0.8159762854339684,,,,
DDX47,Q9CWX9,0.0675466555162549,,,,,,,,,-1.1703961496292756,,,,
WDR3,Q8BHB4,0.0861040110889524,,,,,,,,,-1.0649766168015937,,,,
SMYD2,Q8R5A0,0.0134865403509043,,,,,,,,,-1.8700994438945262,,,,
CPSF2,O35218,0.122879486964568,,,,,,,,,-0.9105206105362145,,,,
AAR2,Q9D2V5,,,,,,,,,,,,,,
MGAT2,Q921V5,0.0676247593141039,,,,,,,,,-1.1698942675969093,,,,
2AAB,Q7TNP2,0.0669551313659862,,,,,,,,,-1.1742161335356993,,,,
SMAD3,Q8BUN5,,,,,,,,,,,,,,
SGPL1,Q8R0X7,0.771959437779485,,,,,,,,,-0.11240551884994507,,,,
S39AA,Q6P5F6,0.04110987617063,,,,,,,,,-1.3860538313805133,,,,
OSBL9,A2A8Z1,0.031013779603816,,,,,,,,,-1.508445303706054,,,,
DDX3Y,Q62095,0.0367776134083068,,,,,,,,,-1.4344164566431343,,,,
TOE1,Q9D2E2,0.0770757125137512,,,,,,,,,-1.113082451818968,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
KIF23,E9Q5G3,0.0099751948737821,,4.12255689003196,,75.41246034735705,,,1.492569820271683e-05,,-2.001078611252087,,-4.826065344051536,,
PKHO2,Q8K124,0.589409395912098,,,,,,,,,-0.22958294524168987,,,,
TM245,B1AZA5,,,,,,,,,,,,,,
M4K5,Q8BPM2,,,,,,,,,,,,,,
IPO8,Q7TMY7,0.0351089155015333,,,,,,,,,-1.4545825854869132,,,,
NACC1,Q7TSZ8,,,,,,,,,,,,,,
ORC4,O88708,,,,,,,,,,,,,,
CCHL,P53702,0.0140351266227165,,,,,,,,,-1.852783664875,,,,
NNMT,O55239,,,,,,,,,,,,,,
SYSM,Q9JJL8,,,,,,,,,,,,,,
TOR1B,Q9ER41,0.0746103128245274,,,,,,,,,-1.1272011391059484,,,,
PTK7,Q8BKG3,,,,,,,,,,,,,,
ZP2,P20239,,,,,,,,,,,,,,
PRC2A,Q7TSC1,0.0225884075576228,5.50493287233653,5.58269554118655,3.1265625936695303,2.6139932321059813,-0.0777626688500197,0.0003758424626822965,0.0009288086534204876,-0.0005529661907381911,-1.646114384985546,-3.4249941548719502,-3.0320737470644215,3.257301421362044,-0.3929204078075288
RPP30,O88796,0.581229264799683,,,,,,,,,-0.23565252716642957,,,,
ARFP2,Q8K221,,,,,,,,,,,,,,
DJB12,Q9QYI4,0.0445327477056544,,,,,,,,,-1.3513205077300245,,,,
CWC22,Q8C5N3,0.0669669943058749,,4.18402571238291,,65.4597417512888,,,0.00011530783665847366,,-1.174139193159784,,-3.9381411757766287,,
SRGP3,Q812A2,,,,,,,,,,,,,,
HMCES,Q8R1M0,,,,,,,,,,,,,,
TRI33,Q99PP7,0.0381796280489664,,,,,,,,,-1.4181683068765658,,,,
MED17,Q8VCD5,,,,,,,,,,,,,,
ACSS3,Q14DH7,,,,,,,,,,,,,,
DAG1,Q62165,,,,,,,,,,,,,,
MIC27,Q78IK4,0.0935853144605697,,,,,,,,,-1.0287922960174791,,,,
CCD32,Q8BS39,,,,,,,,,,,,,,
KIF1B,Q60575,,,,,,,,,,,,,,
CSPG4,Q8VHY0,,,,,,,,,,,,,,
ASAP1,Q9QWY8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
CNOT3,Q8K0V4,,,,,,,,,,,,,,
CDKAL,Q91WE6,,,,,,,,,,,,,,
AKT1,P31750,0.123148717317785,,,,,,,,,-0.9095701072898321,,,,
PUS1,Q9WU56,0.115125503722315,,,,,,,,,-0.938828456570615,,,,
RAD1,Q9QWZ1,,,,,,,,,,,,,,
CADH4,P39038,,,,,,,,,,,,,,
GBA1,P17439,0.0423457392273827,,,,,,,,,-1.373190281274883,,,,
FBLN1,Q08879,0.0380877404437088,,,,,,,,,-1.4192147911074038,,,,
ZN276,Q8CE64,,,,,,,,,,,,,,
CCD22,Q9JIG7,0.305119183489033,,,,,,,,,-0.515530486485674,,,,
TTI1,Q91V83,,,,,,,,,,,,,,
SCOT1,Q9D0K2,0.935054251514512,,,,,,,,,-0.029163190785375298,,,,
NFYA,P23708,,,,,,,,,,,,,,
RFIP5,Q8R361,,,,,,,,,,,,,,
COQ9,Q8K1Z0,0.0267650153365214,,,,,,,,,-1.5724325034270203,,,,
SYCM,Q8BYM8,,,,,,,,,,,,,,
EXTL2,Q9ES89,,,,,,,,,,,,,,
LUZP1,Q8R4U7,0.0481205125030748,,,,,,,,,-1.3176697558942863,,,,
CTNA2,Q61301,,,,,,,,,,,,,,
APOB,E9Q414,0.0018651853081034,,,,,,,,,-2.7292780141025723,,,,
TOM7,Q9D173,,,,,,,,,,,,,,
L2GL1,Q80Y17,0.0088404660805503,,,,,,,,,-2.0535248378290984,,,,
IF4G3,Q80XI3,0.0822803769672929,,,,,,,,,-1.0847037272539284,,,,
INT9,Q8K114,0.010718489802847,,,,,,,,,-1.9698664008832545,,,,
AT131,Q9EPE9,0.0556692526832967,,,,,,,,,-1.254384608721783,,,,
SYYM,Q8BYL4,0.0322334342541355,,,,,,,,,-1.4916934208865404,,,,
RIMC1,Q8BR90,,,,,,,,,,,,,,
RT24,Q9CQV5,0.378631948567692,,,,,,,,,-0.42178274351206824,,,,
TBC23,Q8K0F1,0.0857081412704298,,,,,,,,,-1.0669779232239134,,,,
PELP1,Q9DBD5,0.0915514023122609,,4.09978003562367,,79.47306533070056,,,0.00012986535266179544,,-1.03833499913058,,-3.8865067007734937,,
ID1,P20067,,,,,,,,,,,,,,
CYTSA,Q2KN98,,,,,,,,,,,,,,
HSF1,P38532,,,,,,,,,,,,,,
TENS1,E9Q0S6,,,,,,,,,,,,,,
PGM2L,Q8CAA7,,,,,,,,,,,,,,
AKP8L,Q9R0L7,,,,,,,,,,,,,,
QSOX1,Q8BND5,,,,,,,,,,,,,,
EMC3,Q99KI3,0.153847781659821,,,,,,,,,-0.8129087614889599,,,,
RRAGA,Q80X95,0.290613158393896,,,,,,,,,-0.5366847255903564,,,,
DUS4,Q8BFV3,,,,,,,,,,,,,,
TOR1A,Q9ER39,0.024910870105346,,,,,,,,,-1.603611102838809,,,,
MA1B1,A2AJ15,,,,,,,,,,,,,,
CAH2,P00920,5.95150979433666,,,,,,,,,0.7746271526483721,,,,
AP1G2,O88512,0.0154090826738511,,,,,,,,,-1.8122232147236774,,,,
T2EA,Q9D0D5,0.141014438752613,,,,,,,,,-0.8507364167804986,,,,
MTA70,Q8C3P7,,,,,,,,,,,,,,
ACSL5,Q8JZR0,0.127564031440601,,,,,,,,,-0.8942717640861745,,,,
IFRD2,Q9D8U0,0.053286576779654,,4.2884427731096,,51.47036249313214,,,0.0001166338498066466,,-1.2733821786793207,,-3.9331753891071757,,
I2BP1,Q8R3Y8,0.0303620060091373,,,,,,,,,-1.5176695381152128,,,,
TGT,Q9JMA2,0.0165078638815105,,,,,,,,,-1.782309120831246,,,,
SPTC2,P97363,0.0516467251551553,,,,,,,,,-1.2869572112621828,,,,
SNX17,Q8BVL3,0.0538256487874689,,,,,,,,,-1.269010726704298,,,,
ABLM1,Q8K4G5,,,,,,,,,,,,,,
STXB3,Q60770,0.0385141753278193,,,,,,,,,-1.4143793968917522,,,,
K2013,Q91X21,0.0269066609355703,,,,,,,,,-1.5701401939951614,,,,
TF2H2,Q9JIB4,,,,,,,,,,,,,,
RAD18,Q9QXK2,,,,,,,,,,,,,,
SLTM,Q8CH25,0.0062893744543996,,,,,,,,,-2.201392547640944,,,,
IWS1,Q8C1D8,,,,,,,,,,,,,,
SHIP2,Q6P549,0.0144308054629591,4.60926301657447,5.3112120306345,24.588780122400998,4.884138484101651,-0.7019490140600295,3.118233753873767e-05,0.0003254671454957503,-0.0002942848079570126,-1.840709427856196,-4.506091331670484,-3.4874928450375724,3.5312321571689482,-1.0185984866329112
GPD1L,Q3ULJ0,0.0621127345046051,,,,,,,,,-1.206819350578651,,,,
PAXX,Q8K0Y7,,,,,,,,,,,,,,
ZN787,Q8BIF9,,,,,,,,,,,,,,
P66A,Q8CHY6,0.0703709623128488,,,,,,,,,-1.1526065100170477,,,,
RPR1A,Q8VDS4,,,,,,,,,,,,,,
GAPR1,Q9CYL5,,,,,,,,,,,,,,
SYHM,Q99KK9,0.543637997508253,,,,,,,,,-0.2646901959214407,,,,
CRNL1,P63154,0.228226725900348,,4.10755251296356,,78.06340436229499,,,0.0003289959338772519,,-0.6416335000079888,,-3.482809469544204,,
CPT1A,P97742,,,,,,,,,,,,,,
RIOX2,Q8CD15,0.0344690207927162,,,,,,,,,-1.4625710539973458,,,,
RAVR1,Q9CW46,0.309585796843008,,4.25743486707359,,55.27963068595324,,,0.0006281701890635816,,-0.5092189720660206,,-3.2019226776675156,,
TIM29,Q8BGX2,0.0105150857539155,,,,,,,,,-1.9781871811516551,,,,
RBGP1,A2AWA9,0.0095510770768848,,,,,,,,,-2.0199476501784015,,,,
MMSA,Q9EQ20,,,,,,,,,,,,,,
CMTR1,Q9DBC3,0.041858550209728,,,,,,,,,-1.378215817727356,,,,
YMEL1,O88967,0.132433568085602,,,,,,,,,-0.8780019198314941,,,,
TXD15,Q6P6J9,0.0394870528115753,,,,,,,,,-1.403545279417024,,,,
RETR2,Q6NS82,0.0468978228525878,,,,,,,,,-1.3288473181602722,,,,
NECP1,Q9CR95,0.301617368529853,,,,,,,,,-0.5205436533875167,,,,
TERF2,O35144,,,,,,,,,,,,,,
MKRN2,Q9ERV1,,,,,,,,,,,,,,
DIAP3,Q9Z207,,,,,,,,,,,,,,
ACTY,Q8R5C5,0.141618524911332,,,,,,,,,-0.8488799335067616,,,,
ZWILC,Q8R060,0.0169570972319109,,,,,,,,,-1.7706484895827652,,,,
MTCL2,E1U8D0,,,,,,,,,,,,,,
RM28,Q9D1B9,0.0253161250561207,,,,,,,,,-1.5966027676724395,,,,
ERAL1,Q9CZU4,,,,,,,,,,,,,,
STRN3,Q9ERG2,0.0036242495575146,,,,,,,,,-2.4407819054433553,,,,
ACSA,Q9QXG4,,,,,,,,,,,,,,
CODA1,Q9R1N9,,,,,,,,,,,,,,
S2513,Q9QXX4,0.164071767057503,,,,,,,,,-0.7849661445168394,,,,
PARP4,E9PYK3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
KRI1,Q8VDQ9,,,,,,,,,,,,,,
ASCC2,Q91WR3,0.0606270425377435,,,,,,,,,-1.2173336166712758,,,,
ELP2,Q91WG4,0.136209193501827,,,,,,,,,-0.8657935785292126,,,,
ATAD1,Q9D5T0,0.126586315284001,,,,,,,,,-0.897613241537307,,,,
ANR17,Q99NH0,0.0286744415914327,,,,,,,,,-1.5425050308328248,,,,
EPS15,P42567,0.995044635977209,,,,,,,,,-0.0021574371198047524,,,,
RPC3,Q9D483,,,,,,,,,,,,,,
P4K2A,Q2TBE6,0.050590489261784,,,,,,,,,-1.2959311204992103,,,,
FMNL3,Q6ZPF4,,,,,,,,,,,,,,
UBF1,P25976,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
PLS1,Q9JJ00,,,,,,,,,,,,,,
GPTC4,Q3TFK5,0.0406791049700476,,,,,,,,,-1.390628611079815,,,,
TYDP2,Q9JJX7,0.0202471857470478,,,,,,,,,-1.6936353329167002,,,,
GOGA3,P55937,0.0718539853710671,,,,,,,,,-1.1435491387801116,,,,
TM205,Q91XE8,,,,,,,,,,,,,,
MIS12,Q9CY25,,,,,,,,,,,,,,
SH24A,Q9D7V1,,,,,,,,,,,,,,
S35B2,Q91ZN5,0.0358863932153351,,,,,,,,,-1.4450701885152162,,,,
HIP1R,Q9JKY5,,,,,,,,,,,,,,
PI42C,Q91XU3,0.0464170510165872,,,,,,,,,-1.3333224547440894,,,,
DSN1,Q9CYC5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
NEDD1,P33215,0.0015274833538967,,,,,,,,,-2.81602351388423,,,,
PRC1,Q99K43,,,,,,,,,,,,,,
ZBT7A,O88939,0.0246996060244287,,,,,,,,,-1.6073099739784398,,,,
MED6,Q921D4,,,,,,,,,,,,,,
PERI,P15331,,,,,,,,,,,,,,
THUM3,P97770,0.19919359330892,,,,,,,,,-0.7007246339611556,,,,
NUBP1,Q9R060,0.0151430052773852,,,,,,,,,-1.8197879262980328,,,,
DPOE2,O54956,0.131288981929191,4.5816581362689,4.86046724906194,26.202447755789414,13.788999344041702,-0.27880911279303966,0.0002650886689021803,0.001057462358492245,-0.0007923736895900646,-0.8817717193647147,-3.576608835595572,-2.9757350828560485,3.101069953445902,-0.6008737527395236
VPS51,Q3UVL4,0.094877018954973,,,,,,,,,-1.0228389693396815,,,,
MTOR,Q9JLN9,0.0088806870815667,,,,,,,,,-2.051553432398247,,,,
GOGA2,Q921M4,0.0511909235958137,,,,,,,,,-1.2908070347602272,,,,
PALS2,Q9JLB0,0.142330504629489,,,,,,,,,-0.8467020108609951,,,,
NUMB,Q9QZS3,0.0787793179420617,,,,,,,,,-1.1035877835583727,,,,
RBM27,Q5SFM8,0.0163889845616847,,,,,,,,,-1.7854479538680983,,,,
PIGU,Q8K358,0.0366356413802877,,,,,,,,,-1.4360962008635736,,,,
APLP2,Q06335,,,,,,,,,,,,,,
ORC2,Q60862,0.028059504129229,,,,,,,,,-1.5519200081416735,,,,
METL5,Q8K1A0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
TMX4,Q8C0L0,0.0564765533988482,,,,,,,,,-1.2481318148871048,,,,
CPNE2,P59108,,,,,,,,,,,,,,
TOX4,Q8BU11,0.0305929253150336,,,,,,,,,-1.5143789935143586,,,,
SPRY7,Q3TFQ1,,,,,,,,,,,,,,
ERC6L,Q8BHK9,0.0547548134544382,,,,,,,,,-1.2615776963086025,,,,
SEM7A,Q9QUR8,,,,,,,,,,,,,,
TBL1R,Q8BHJ5,0.0190546416741179,,,,,,,,,-1.7199992137990052,,,,
NOC3L,Q8VI84,,,,,,,,,,,,,,
HOME2,Q9QWW1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
OSBP2,Q5QNQ6,,,,,,,,,,,,,,
IKBB,Q60778,0.0333810071062192,,,,,,,,,-1.4765005647785299,,,,
GOGA4,Q91VW5,0.0741907870785265,4.23681793595386,4.78546774510671,57.967165426474516,16.388237716106346,-0.5486498091528507,6.803983423608884e-05,0.0005058968005187126,-0.0004378569662826237,-1.1296500215319571,-4.167236753120015,-3.295938067224091,3.3586677362976642,-0.871298685895924
TM87A,Q8BXN9,0.0549761686890257,,,,,,,,,-1.2598255295924552,,,,
SMCA4,Q3TKT4,0.0401412079160666,,,,,,,,,-1.396409563004753,,,,
CPSF1,Q9EPU4,0.0572523605522555,,,,,,,,,-1.2422066023735032,,,,
NACAD,Q5SWP3,,,,,,,,,,,,,,
STAT6,P52633,0.187767181066946,,,,,,,,,-0.7263803137049927,,,,
TSN14,Q8QZY6,,,,,,,,,,,,,,
GDF5,P43027,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
EMAL3,Q8VC03,0.0079009149383723,,,,,,,,,-2.102322613813552,,,,
ARMX1,Q9CX83,,,,,,,,,,,,,,
STIM1,P70302,0.0248810024559717,,,,,,,,,-1.6041321258973609,,,,
RHG35,Q91YM2,,,,,,,,,,,,,,
A16L1,Q8C0J2,0.0107367617193617,,,,,,,,,-1.9691266850680977,,,,
ITPK1,Q8BYN3,0.0044200998273976,,,,,,,,,-2.354567922053999,,,,
PCID2,Q8BFV2,0.0197470543744599,,,,,,,,,-1.7044976779780763,,,,
MTA1,Q8K4B0,0.0484385827121808,,,,,,,,,-1.3148085725744842,,,,
GPAT3,Q8C0N2,,,,,,,,,,,,,,
BRD4,Q9ESU6,0.0188133361993079,4.13519655872173,4.81498945265452,73.24929367959801,15.31124646369358,-0.67979289393279,1.3670488030470551e-05,0.00013768916184542235,-0.0001240186738149518,-1.7255341834780586,-4.8642159810315135,-3.8611002437370865,3.906512917062023,-1.003115737294427
RUSF1,Q91W34,,,,,,,,,,,,,,
RRS1,Q9CYH6,0.0861882704204181,,,,,,,,,-1.0645518343876497,,,,
TBC17,Q8BYH7,0.0210132104628935,,,,,,,,,-1.6775075896786784,,,,
COASY,Q9DBL7,0.0247456707183952,,,,,,,,,-1.6065007703696854,,,,
SYLM,Q8VDC0,,,,,,,,,,,,,,
NSE3,Q9CPR8,0.0072915799400714,,,,,,,,,-2.137178358525529,,,,
CNOT7,Q60809,,,,,,,,,,,,,,
MTNB,Q9WVQ5,0.130817642255938,,,,,,,,,-0.8833336824817117,,,,
WDR75,Q3U821,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
TSYL1,O88852,,,,,,,,,,,,,,
SPAG5,Q7TME2,,,,,,,,,,,,,,
UBAP2,Q91VX2,0.0640708826411685,,,,,,,,,-1.1933392931214746,,,,
FKB10,Q61576,,,,,,,,,,,,,,
WDR54,Q9R0D8,,,,,,,,,,,,,,
LRWD1,Q8BUI3,0.0017653801670226,,,,,,,,,-2.7531617567568527,,,,
ITIH4,A6X935,0.0413528108033575,,4.49404982969577,,32.05901467518148,,,0.00014508904108012644,,-1.383494965557623,,-3.8383653896171817,,
VP13C,Q8BX70,1.07125895622501,,,,,,,,,0.029894465851059412,,,,
GNAQ,P21279,0.0961815259345245,,,,,,,,,-1.0169083370596044,,,,
TAB1,Q8CF89,,,,,,,,,,,,,,
FRDA,O35943,0.312418609735893,,,,,,,,,-0.5052631045486067,,,,
KHDC4,Q3TCX3,0.0511637524122587,,,,,,,,,-1.2910376113361517,,,,
ORC3,Q9JK30,0.0007541449665751,,,,,,,,,-3.1225451632388124,,,,
COMD2,Q8BXC6,0.350107577683885,,,,,,,,,-0.4557984893187086,,,,
DCAF1,Q80TR8,0.0100791537664456,,,,,,,,,-1.9965759291990932,,,,
TBCD5,Q80XQ2,0.0493818929156141,,,,,,,,,-1.3064322666307047,,,,
CLAP2,Q8BRT1,0.0195610992499957,,,,,,,,,-1.7086067433728935,,,,
DPYD,Q8CHR6,,,,,,,,,,,,,,
GGYF2,Q6Y7W8,0.0125481382353506,,,,,,,,,-1.9014207055848054,,,,
,,,,,,,,,,,,,,,
PGLT1,Q8BYB9,0.0384506039132233,,,,,,,,,-1.415096834689059,,,,
KIF4,P33174,0.0649052882342246,,,,,,,,,-1.1877199171075037,,,,
ITAV,P43406,0.008092378929373,,,,,,,,,-2.091923789385822,,,,
RETST,Q64FW2,0.0610169658492509,,,,,,,,,-1.2145493920343136,,,,
LRC8A,Q80WG5,,,,,,,,,,,,,,
CDC16,Q8R349,0.0582771612262465,,,,,,,,,-1.2345016115657985,,,,
ZN579,Q80VM4,,,,,,,,,,,,,,
VATB1,Q91YH6,,,,,,,,,,,,,,
MIRO1,Q8BG51,0.0846505465574803,,,,,,,,,-1.0723702334660743,,,,
TACC3,Q9JJ11,,,,,,,,,,,,,,
RRP8,Q9DB85,,,,,,,,,,,,,,
AFG2A,Q3UMC0,,,,,,,,,,,,,,
HDHD1,Q9D5U5,,,,,,,,,,,,,,
ADRO,Q61578,0.126341045174358,,,,,,,,,-0.8984555346636014,,,,
PAPD1,Q9D0D3,0.0080567253694807,,,,,,,,,-2.0938414399493315,,,,
FMR1,P35922,0.181459442116739,,,,,,,,,-0.7412204286620585,,,,
NSA2,Q9CR47,0.0336381695698995,,,,,,,,,-1.4731676444829351,,,,
SNX18,Q91ZR2,,,,,,,,,,,,,,
DIDO1,Q8C9B9,0.0061773533151787,,4.86670912976275,,13.59223486451622,,,5.0919626391809913e-05,,-2.2091975583766823,,-4.293114791518198,,
CCNL1,Q52KE7,0.0089570803138585,,,,,,,,,-2.0478335316570133,,,,
PLPL6,Q3TRM4,0.0015629586718701,,,,,,,,,-2.8060525055483505,,,,
DC1I1,O88485,,,,,,,,,,,,,,
TM214,Q8BM55,0.121487155021883,,,,,,,,,-0.915469638098729,,,,
,,,,,,,,,,,,,,,
TRM11,Q9CWH5,,,,,,,,,,,,,,
SMHD1,Q6P5D8,0.19638385697755,,,,,,,,,-0.7068942146840647,,,,
ITCH,Q8C863,0.0484344380599682,,,,,,,,,-1.3148457346155167,,,,
ZCHC8,Q9CYA6,0.0687825406984021,,,,,,,,,-1.1625217861918624,,,,
NISCH,Q80TM9,0.125011524759389,,,,,,,,,-0.9030499477224238,,,,
TF2H4,O70422,,,,,,,,,,,,,,
CTCF,Q61164,,,,,,,,,,,,,,
EMP1,P47801,,,,,,,,,,,,,,
STAG2,O35638,0.0072124067412482,,,,,,,,,-2.1419197893680173,,,,
GOGA5,Q9QYE6,0.0444804611535705,,,,,,,,,-1.351830718831287,,,,
MIC26,Q9DCZ4,0.0835495481288262,,,,,,,,,-1.0780558946118586,,,,
NHEJ1,Q3KNJ2,,,,,,,,,,,,,,
KIN17,Q8K339,,,,,,,,,,,,,,
LEMD2,Q6DVA0,,,,,,,,,,,,,,
TFB1M,Q8JZM0,,,,,,,,,,,,,,
RNF25,Q9QZR0,,,,,,,,,,,,,,
CBPD,O89001,0.0454737197008445,,,,,,,,,-1.3422395195252976,,,,
ENDD1,Q8C522,,,,,,,,,,,,,,
TRIO,Q0KL02,,,,,,,,,,,,,,
SCRN2,Q8VCA8,,,,,,,,,,,,,,
S12A4,Q9JIS8,0.0384066607498805,,,,,,,,,-1.415593450734929,,,,
OTU1,Q8CB27,,,,,,,,,,,,,,
ACL6B,Q99MR0,,,,,,,,,,,,,,
MY18A,Q9JMH9,0.0525400630595489,,,,,,,,,-1.2795094103014202,,,,
ANO6,Q6P9J9,0.0521208912965794,,,,,,,,,-1.2829881662158522,,,,
WASC5,Q8C2E7,0.0298745240884117,,,,,,,,,-1.5246990044512687,,,,
TELO2,Q9DC40,,,,,,,,,,,,,,
UFL1,Q8CCJ3,0.244893564749532,,,,,,,,,-0.6110226270046776,,,,
T22D1,P62500,,,,,,,,,,,,,,
STAR9,Q80TF6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
SDSL,Q8R238,,,,,,,,,,,,,,
WRIP1,Q91XU0,,,,,,,,,,,,,,
MPI,Q924M7,0.0106892352866335,,,,,,,,,-1.9710533633295488,,,,
ASCC1,Q9D8Z1,,,,,,,,,,,,,,
PA24A,P47713,1.18906994113747,,,,,,,,,0.07520740058733162,,,,
SC16A,E9QAT4,0.0045658238636065,,4.55680846626645,,27.745434715734078,,,1.852060881901707e-05,,-2.3404808463585343,,-4.732344741066952,,
PPCEL,Q8C167,,,,,,,,,,,,,,
DGLB,Q91WC9,,,,,,,,,,,,,,
NAA40,Q8VE10,0.0519967804287037,,,,,,,,,-1.284023546467813,,,,
HEAT3,Q8BQM4,0.122844100546993,,,,,,,,,-0.910645695198611,,,,
RNF14,Q9JI90,,,,,,,,,,,,,,
AN13A,Q80UP5,0.0207297310157842,,,,,,,,,-1.6834063331747615,,,,
AFAP1,Q80YS6,,,,,,,,,,,,,,
TMUB2,Q3V209,,,,,,,,,,,,,,
REPS1,O54916,0.473207894647507,,,,,,,,,-0.3249480185385101,,,,
CAF1B,Q9D0N7,0.0420452940132265,,,,,,,,,-1.37628260625038,,,,
