Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse
SRC,SRC,SRC,SRC,SRC,SRC,SRC,SRC,HCK,HCK,HCK,HCK,HCK,HCK,HCK,HCK,SRC_minus_HCK,SRC_minus_HCK,SRC_minus_HCK,SRC_vs_HCK,SRC,SRC,SRC,SRC,SRC,SRC,SRC,SRC,HCK,HCK,HCK,HCK,HCK,HCK,HCK,HCK,SRC_minus_HCK,SRC_minus_HCK,SRC_minus_HCK,SRC_vs_HCK
gene_id,uniprot_id,concentration_uM,pKapp,Kapp,complexome,log_concentration_uM,log_complexome,gene_id,uniprot_id,concentration_uM,pKapp,Kapp,complexome,log_concentration_uM,log_complexome,delta_pKapp,delta_complexome,log_delta_complexome,ratio_log_complexome,gene_id,uniprot_id,concentration_uM,pKapp,Kapp,complexome,log_concentration_uM,log_complexome,gene_id,uniprot_id,concentration_uM,pKapp,Kapp,complexome,log_concentration_uM,log_complexome,delta_pKapp,delta_complexome,log_delta_complexome,ratio_log_complexome
TRIM33,Q9UPN9,0.0288809570149538,,,,-1.5393884198479924,,TRIM33,Q9UPN9,0.0288809570149538,,,,-1.5393884198479924,,,,,,TRI33,Q99PP7,0.0381796280489664,,,,-1.4181683068765658,,TRI33,Q99PP7,0.0381796280489664,,,,-1.4181683068765658,,,,,
MED17,Q9NVC6,0.0288498065109028,,,,-1.539857095212895,,MED17,Q9NVC6,0.0288498065109028,,,,-1.539857095212895,,,,,,MED17,Q8VCD5,,,,,,,MED17,Q8VCD5,,,,,,,,,,
ACSS3,Q9H6R3,0.0287421699384022,,,,-1.5414804471725827,,ACSS3,Q9H6R3,0.0287421699384022,,,,-1.5414804471725827,,,,,,ACSS3,Q14DH7,,,,,,,ACSS3,Q14DH7,,,,,,,,,,
DAG1,Q14118,0.0286963841618226,,,,-1.5421728223425806,,DAG1,Q14118,0.0286963841618226,,,,-1.5421728223425806,,,,,,DAG1,Q62165,,,,,,,DAG1,Q62165,,,,,,,,,,
APOOL,Q6UXV4,0.0286260615535199,,,,-1.543238399209694,,APOOL,Q6UXV4,0.0286260615535199,,,,-1.543238399209694,,,,,,MIC27,Q78IK4,0.0935853144605697,,,,-1.0287922960174791,,MIC27,Q78IK4,0.0935853144605697,,,,-1.0287922960174791,,,,,
CCDC32,Q9BV29,0.0285975472569638,,,,-1.5436712136697408,,CCDC32,Q9BV29,0.0285975472569638,,,,-1.5436712136697408,,,,,,CCD32,Q8BS39,,,,,,,CCD32,Q8BS39,,,,,,,,,,
KIF1B,O60333,0.0285704370239092,,,,-1.5440831164383766,,KIF1B,O60333,0.0285704370239092,,,,-1.5440831164383766,,,,,,KIF1B,Q60575,,,,,,,KIF1B,Q60575,,,,,,,,,,
CSPG4,Q6UVK1,0.0285623042853562,,,,-1.544206758448868,,CSPG4,Q6UVK1,0.0285623042853562,,,,-1.544206758448868,,,,,,CSPG4,Q8VHY0,,,,,,,CSPG4,Q8VHY0,,,,,,,,,,
ASAP1,Q9ULH1,0.0285600459453765,4.81222187124967,15.409130341355375,2.558367688632046e-05,-1.544241098233138,-4.592037038563999,ASAP1,Q9ULH1,0.0285600459453765,4.81568009778067,15.286916810932883,0.0003732926792592,-1.544241098233138,-3.4279505270533246,-0.0034582265310003635,-0.00034770900237287954,3.458784065053718,-1.164086511510674,ASAP1,Q9QWY8,,,,,,,ASAP1,Q9QWY8,,,,,,,,,,
SEC24B,O95487,0.0285103125272193,,,,-1.5449980219713937,,SEC24B,O95487,0.0285103125272193,,,,-1.5449980219713937,,,,,,,,,,,,,,,,,,,,,,,,,
CNOT3,O75175,0.0284679582774614,,,,-1.545643679345097,,CNOT3,O75175,0.0284679582774614,,,,-1.545643679345097,,,,,,CNOT3,Q8K0V4,,,,,,,CNOT3,Q8K0V4,,,,,,,,,,
CDKAL1,Q5VV42,0.028417535077544,,,,-1.546413595256087,,CDKAL1,Q5VV42,0.028417535077544,,,,-1.546413595256087,,,,,,CDKAL,Q91WE6,,,,,,,CDKAL,Q91WE6,,,,,,,,,,
AKT1,P31749,0.0284112306168496,,,,-1.5465099546427017,,AKT1,P31749,0.0284112306168496,,,,-1.5465099546427017,,,,,,AKT1,P31750,0.123148717317785,,,,-0.909570107289832,,AKT1,P31750,0.123148717317785,,,,-0.909570107289832,,,,,
PUS1,Q9Y606,0.0283823073805673,,,,-1.5469523008477468,,PUS1,Q9Y606,0.0283823073805673,,,,-1.5469523008477468,,,,,,PUS1,Q9WU56,0.115125503722315,,,,-0.938828456570615,,PUS1,Q9WU56,0.115125503722315,,,,-0.938828456570615,,,,,
RAD1,O60671,0.0283729391471049,,,,-1.547095673395089,,RAD1,O60671,0.0283729391471049,,,,-1.547095673395089,,,,,,RAD1,Q9QWZ1,,,,,,,RAD1,Q9QWZ1,,,,,,,,,,
CDH4,P55283,0.0283637953368733,,,,-1.547235657001747,,CDH4,P55283,0.0283637953368733,,,,-1.547235657001747,,,,,,CADH4,P39038,,,,,,,CADH4,P39038,,,,,,,,,,
GBA1,P04062,0.0283559961277209,,,,-1.5473550916270156,,GBA1,P04062,0.0283559961277209,,,,-1.5473550916270156,,,,,,GBA1,P17439,0.0423457392273827,,,,-1.373190281274883,,GBA1,P17439,0.0423457392273827,,,,-1.373190281274883,,,,,
FBLN1,P23142,0.0283534458019623,,,,-1.5473941536373996,,FBLN1,P23142,0.0283534458019623,,,,-1.5473941536373996,,,,,,FBLN1,Q08879,0.0380877404437088,,,,-1.4192147911074038,,FBLN1,Q08879,0.0380877404437088,,,,-1.4192147911074038,,,,,
ZNF276,Q8N554,0.0283095322249762,5.04566246874326,9.001969377820558,4.332547435925704e-05,-1.5480673066783446,-4.363256673611622,ZNF276,Q8N554,0.0283095322249762,4.93380964088775,11.646363987103934,0.000483447917392,-1.5480673066783446,-3.3156503062915914,0.1118528278555102,-0.00044012244303274296,3.3564264850231416,-1.0476063673200309,ZN276,Q8CE64,,,,,,,ZN276,Q8CE64,,,,,,,,,,
CCDC22,O60826,0.0282826758820249,,,,-1.5484795034387666,,CCDC22,O60826,0.0282826758820249,,,,-1.5484795034387666,,,,,,CCD22,Q9JIG7,0.305119183489033,,,,-0.515530486485674,,CCD22,Q9JIG7,0.305119183489033,,,,-0.515530486485674,,,,,
TTI1,O43156,0.0282601744269027,,,,-1.5488251619351758,,TTI1,O43156,0.0282601744269027,,,,-1.5488251619351758,,,,,,TTI1,Q91V83,,,,,,,TTI1,Q91V83,,,,,,,,,,
OXCT1,P55809,0.0282254993224556,,,,-1.549358366459893,,OXCT1,P55809,0.0282254993224556,,,,-1.549358366459893,,,,,,SCOT1,Q9D0K2,0.935054251514512,,,,-0.0291631907853752,,SCOT1,Q9D0K2,0.935054251514512,,,,-0.0291631907853752,,,,,
NFYA,P23511,0.0280680832321592,,,,-1.5517872442989205,,NFYA,P23511,0.0280680832321592,,,,-1.5517872442989205,,,,,,NFYA,P23708,,,,,,,NFYA,P23708,,,,,,,,,,
RAB11FIP5,Q9BXF6,0.028060216945864,,,,-1.5519089755732547,,RAB11FIP5,Q9BXF6,0.028060216945864,,,,-1.5519089755732547,,,,,,RFIP5,Q8R361,,,,,,,RFIP5,Q8R361,,,,,,,,,,
COQ9,O75208,0.0280467213244335,,,,-1.5521179006798758,,COQ9,O75208,0.0280467213244335,,,,-1.5521179006798758,,,,,,COQ9,Q8K1Z0,0.0267650153365214,,,,-1.5724325034270203,,COQ9,Q8K1Z0,0.0267650153365214,,,,-1.5724325034270203,,,,,
CARS2,Q9HA77,0.0280410046815136,,,,-1.5522064300840972,,CARS2,Q9HA77,0.0280410046815136,,,,-1.5522064300840972,,,,,,SYCM,Q8BYM8,,,,,,,SYCM,Q8BYM8,,,,,,,,,,
EXTL2,Q9UBQ6,0.0280317020329507,,,,-1.5523505318837694,,EXTL2,Q9UBQ6,0.0280317020329507,,,,-1.5523505318837694,,,,,,EXTL2,Q9ES89,,,,,,,EXTL2,Q9ES89,,,,,,,,,,
LUZP1,Q86V48,0.0280034119379465,,,,-1.552789050959615,,LUZP1,Q86V48,0.0280034119379465,,,,-1.552789050959615,,,,,,LUZP1,Q8R4U7,0.0481205125030748,,,,-1.3176697558942865,,LUZP1,Q8R4U7,0.0481205125030748,,,,-1.3176697558942865,,,,,
CTNNA2,P26232,0.0277989061094118,,,,-1.5559722932903115,,CTNNA2,P26232,0.0277989061094118,,,,-1.5559722932903115,,,,,,CTNA2,Q61301,,,,,,,CTNA2,Q61301,,,,,,,,,,
APOB,P04114,0.0276934160179806,,,,-1.5576234701751217,,APOB,P04114,0.0276934160179806,,,,-1.5576234701751217,,,,,,APOB,E9Q414,0.0018651853081034,,,,-2.7292780141025723,,APOB,E9Q414,0.0018651853081034,,,,-2.7292780141025723,,,,,
TOMM7,Q9P0U1,0.0276591885339724,,,,-1.5581605653831645,,TOMM7,Q9P0U1,0.0276591885339724,,,,-1.5581605653831645,,,,,,TOM7,Q9D173,,,,,,,TOM7,Q9D173,,,,,,,,,,
LLGL1,Q15334,0.0276339069426928,,,,-1.5585577092311236,,LLGL1,Q15334,0.0276339069426928,,,,-1.5585577092311236,,,,,,L2GL1,Q80Y17,0.0088404660805503,,,,-2.0535248378290984,,L2GL1,Q80Y17,0.0088404660805503,,,,-2.0535248378290984,,,,,
EIF4G3,O43432,0.0275207386562536,,,,-1.560339913822069,,EIF4G3,O43432,0.0275207386562536,,,,-1.560339913822069,,,,,,IF4G3,Q80XI3,0.0822803769672929,,,,-1.0847037272539284,,IF4G3,Q80XI3,0.0822803769672929,,,,-1.0847037272539284,,,,,
INTS9,Q9NV88,0.0275186460006021,,,,-1.5603729384936955,,INTS9,Q9NV88,0.0275186460006021,,,,-1.5603729384936955,,,,,,INT9,Q8K114,0.010718489802847,,,,-1.9698664008832545,,INT9,Q8K114,0.010718489802847,,,,-1.9698664008832545,,,,,
ATP13A1,Q9HD20,0.0275153208626962,,,,-1.560425418412123,,ATP13A1,Q9HD20,0.0275153208626962,,,,-1.560425418412123,,,,,,AT131,Q9EPE9,0.0556692526832967,,,,-1.254384608721783,,AT131,Q9EPE9,0.0556692526832967,,,,-1.254384608721783,,,,,
YARS2,Q9Y2Z4,0.0274751131714367,,,,-1.5610605100189672,,YARS2,Q9Y2Z4,0.0274751131714367,,,,-1.5610605100189672,,,,,,SYYM,Q8BYL4,0.0322334342541355,,,,-1.4916934208865404,,SYYM,Q8BYL4,0.0322334342541355,,,,-1.4916934208865404,,,,,
RIMOC1,A6NDU8,0.0274248628150049,,,,-1.5618555361811597,,RIMOC1,A6NDU8,0.0274248628150049,,,,-1.5618555361811597,,,,,,RIMC1,Q8BR90,,,,,,,RIMC1,Q8BR90,,,,,,,,,,
MRPS24,Q96EL2,0.0274097275375994,,,,-1.562095281480028,,MRPS24,Q96EL2,0.0274097275375994,,,,-1.562095281480028,,,,,,RT24,Q9CQV5,0.378631948567692,,,,-0.4217827435120682,,RT24,Q9CQV5,0.378631948567692,,,,-0.4217827435120682,,,,,
TBC1D23,Q9NUY8,0.0273526122424346,,,,-1.5630011911477326,,TBC1D23,Q9NUY8,0.0273526122424346,,,,-1.5630011911477326,,,,,,TBC23,Q8K0F1,0.0857081412704298,,,,-1.0669779232239134,,TBC23,Q8K0F1,0.0857081412704298,,,,-1.0669779232239134,,,,,
PELP1,Q8IZL8,0.0273205905612109,,,,-1.5635099171902451,,PELP1,Q8IZL8,0.0273205905612109,,,,-1.5635099171902451,,,,,,PELP1,Q9DBD5,0.0915514023122609,,,,-1.03833499913058,,PELP1,Q9DBD5,0.0915514023122609,4.09978003562367,79.47306533070056,0.0001298653526617,-1.03833499913058,-3.8865067007734937,,,,
ID1,P41134,0.027320241802853,,,,-1.5635154611698592,,ID1,P41134,0.027320241802853,,,,-1.5635154611698592,,,,,,ID1,P20067,,,,,,,ID1,P20067,,,,,,,,,,
SPECC1L,Q69YQ0,0.0271837931715482,,,,-1.5656899428009945,,SPECC1L,Q69YQ0,0.0271837931715482,,,,-1.5656899428009945,,,,,,CYTSA,Q2KN98,,,,,,,CYTSA,Q2KN98,,,,,,,,,,
HSF1,Q00613,0.027138761075415,,,,-1.5664099824092277,,HSF1,Q00613,0.027138761075415,,,,-1.5664099824092277,,,,,,HSF1,P38532,,,,,,,HSF1,P38532,,,,,,,,,,
TNS1,Q9HBL0,0.0270239241633011,,,,-1.568251586523291,,TNS1,Q9HBL0,0.0270239241633011,4.99204789967944,10.18479050659817,0.0005263206675358,-1.568251586523291,-3.27874957579204,,,,,TENS1,E9Q0S6,,,,,,,TENS1,E9Q0S6,,,,,,,,,,
PGM2L1,Q6PCE3,0.0269451523559728,,,,-1.5695193564297591,,PGM2L1,Q6PCE3,0.0269451523559728,,,,-1.5695193564297591,,,,,,PGM2L,Q8CAA7,,,,,,,PGM2L,Q8CAA7,,,,,,,,,,
AKAP8L,Q9ULX6,0.0266711738869896,,,,-1.5739578691461749,,AKAP8L,Q9ULX6,0.0266711738869896,,,,-1.5739578691461749,,,,,,AKP8L,Q9R0L7,,,,,,,AKP8L,Q9R0L7,,,,,,,,,,
QSOX1,O00391,0.0265785939535923,,,,-1.5754679975974897,,QSOX1,O00391,0.0265785939535923,,,,-1.5754679975974897,,,,,,QSOX1,Q8BND5,,,,,,,QSOX1,Q8BND5,,,,,,,,,,
EMC3,Q9P0I2,0.026505975643378,,,,-1.5766562054448323,,EMC3,Q9P0I2,0.026505975643378,,,,-1.5766562054448323,,,,,,EMC3,Q99KI3,0.153847781659821,,,,-0.8129087614889599,,EMC3,Q99KI3,0.153847781659821,,,,-0.8129087614889599,,,,,
RRAGA,Q7L523,0.0263938285057212,,,,-1.5784976094649434,,RRAGA,Q7L523,0.0263938285057212,,,,-1.5784976094649434,,,,,,RRAGA,Q80X95,0.290613158393896,,,,-0.5366847255903564,,RRAGA,Q80X95,0.290613158393896,,,,-0.5366847255903564,,,,,
DUSP4,Q13115,0.0263822527991345,,,,-1.57868812249475,,DUSP4,Q13115,0.0263822527991345,,,,-1.57868812249475,,,,,,DUS4,Q8BFV3,,,,,,,DUS4,Q8BFV3,,,,,,,,,,
TOR1A,O14656,0.0263578936344242,,,,-1.5790892989148055,,TOR1A,O14656,0.0263578936344242,,,,-1.5790892989148055,,,,,,TOR1A,Q9ER39,0.024910870105346,,,,-1.603611102838809,,TOR1A,Q9ER39,0.024910870105346,,,,-1.603611102838809,,,,,
MAN1B1,Q9UKM7,0.026330347871085,,,,-1.5795434030475737,,MAN1B1,Q9UKM7,0.026330347871085,,,,-1.5795434030475737,,,,,,MA1B1,A2AJ15,,,,,,,MA1B1,A2AJ15,,,,,,,,,,
CA2,P00918,0.0262976155599894,,,,-1.5800836277872357,,CA2,P00918,0.0262976155599894,,,,-1.5800836277872357,,,,,,CAH2,P00920,5.95150979433666,,,,0.7746271526483721,,CAH2,P00920,5.95150979433666,,,,0.7746271526483721,,,,,
AP1G2,O75843,0.0262691890134136,,,,-1.5805533346153766,,AP1G2,O75843,0.0262691890134136,,,,-1.5805533346153766,,,,,,AP1G2,O88512,0.0154090826738511,,,,-1.8122232147236772,,AP1G2,O88512,0.0154090826738511,,,,-1.8122232147236772,,,,,
GTF2E1,P29083,0.0261762807287795,,,,-1.582092060371772,,GTF2E1,P29083,0.0261762807287795,,,,-1.582092060371772,,,,,,T2EA,Q9D0D5,0.141014438752613,,,,-0.8507364167804986,,T2EA,Q9D0D5,0.141014438752613,,,,-0.8507364167804986,,,,,
METTL3,Q86U44,0.0260734779213433,,,,-1.5838010347578293,,METTL3,Q86U44,0.0260734779213433,,,,-1.5838010347578293,,,,,,MTA70,Q8C3P7,,,,,,,MTA70,Q8C3P7,,,,,,,,,,
ACSL5,Q9ULC5,0.0259267127584304,,,,-1.5862525438313049,,ACSL5,Q9ULC5,0.0259267127584304,,,,-1.5862525438313049,,,,,,ACSL5,Q8JZR0,0.127564031440601,,,,-0.8942717640861745,,ACSL5,Q8JZR0,0.127564031440601,,,,-0.8942717640861745,,,,,
IFRD2,Q12894,0.0258718033348047,,,,-1.5871732987260834,,IFRD2,Q12894,0.0258718033348047,,,,-1.5871732987260834,,,,,,IFRD2,Q9D8U0,0.053286576779654,,,,-1.273382178679321,,IFRD2,Q9D8U0,0.053286576779654,4.2884427731096,51.47036249313214,0.0001166338498066,-1.273382178679321,-3.933175389107176,,,,
IRF2BP1,Q8IU81,0.025844767455222,,,,-1.5876273711522482,,IRF2BP1,Q8IU81,0.025844767455222,,,,-1.5876273711522482,,,,,,I2BP1,Q8R3Y8,0.0303620060091373,,,,-1.5176695381152128,,I2BP1,Q8R3Y8,0.0303620060091373,,,,-1.5176695381152128,,,,,
QTRT1,Q9BXR0,0.0258432956435447,,,,-1.5876521041235263,,QTRT1,Q9BXR0,0.0258432956435447,,,,-1.5876521041235263,,,,,,TGT,Q9JMA2,0.0165078638815105,,,,-1.782309120831246,,TGT,Q9JMA2,0.0165078638815105,,,,-1.782309120831246,,,,,
SPTLC2,O15270,0.0258202224049204,,,,-1.5880400212170158,,SPTLC2,O15270,0.0258202224049204,,,,-1.5880400212170158,,,,,,SPTC2,P97363,0.0516467251551553,,,,-1.2869572112621828,,SPTC2,P97363,0.0516467251551553,,,,-1.2869572112621828,,,,,
SNX17,Q15036,0.0258182049520548,,,,-1.5880739559703505,,SNX17,Q15036,0.0258182049520548,,,,-1.5880739559703505,,,,,,SNX17,Q8BVL3,0.0538256487874689,,,,-1.269010726704298,,SNX17,Q8BVL3,0.0538256487874689,,,,-1.269010726704298,,,,,
ABLIM1,O14639,0.0256327043043972,,,,-1.591205572414247,,ABLIM1,O14639,0.0256327043043972,,,,-1.591205572414247,,,,,,ABLM1,Q8K4G5,,,,,,,ABLM1,Q8K4G5,,,,,,,,,,
STXBP3,O00186,0.0256139757198797,,,,-1.5915230064906818,,STXBP3,O00186,0.0256139757198797,,,,-1.5915230064906818,,,,,,STXB3,Q60770,0.0385141753278193,,,,-1.4143793968917522,,STXB3,Q60770,0.0385141753278193,,,,-1.4143793968917522,,,,,
KIAA2013,Q8IYS2,0.0255688171613416,,,,-1.5922893623993306,,KIAA2013,Q8IYS2,0.0255688171613416,,,,-1.5922893623993306,,,,,,K2013,Q91X21,0.0269066609355703,,,,-1.5701401939951614,,K2013,Q91X21,0.0269066609355703,,,,-1.5701401939951614,,,,,
GTF2H2,Q13888,0.0255175164711106,,,,-1.5931615962274397,,GTF2H2,Q13888,0.0255175164711106,,,,-1.5931615962274397,,,,,,TF2H2,Q9JIB4,,,,,,,TF2H2,Q9JIB4,,,,,,,,,,
RAD18,Q9NS91,0.025441076418639,,,,-1.5944645175210554,,RAD18,Q9NS91,0.025441076418639,,,,-1.5944645175210554,,,,,,RAD18,Q9QXK2,,,,,,,RAD18,Q9QXK2,,,,,,,,,,
SLTM,Q9NWH9,0.0254334306232807,,,,-1.5945950554643964,,SLTM,Q9NWH9,0.0254334306232807,,,,-1.5945950554643964,,,,,,SLTM,Q8CH25,0.0062893744543996,,,,-2.201392547640944,,SLTM,Q8CH25,0.0062893744543996,,,,-2.201392547640944,,,,,
IWS1,Q96ST2,0.0254317275296347,,,,-1.5946241380112618,,IWS1,Q96ST2,0.0254317275296347,,,,-1.5946241380112618,,,,,,IWS1,Q8C1D8,,,,,,,IWS1,Q8C1D8,,,,,,,,,,
INPPL1,O15357,0.0254281195020845,4.24664112551432,56.67073880469304,6.206252734841655e-06,-1.5946857562248304,-5.207170542784692,INPPL1,O15357,0.0254281195020845,4.97889683489133,10.497917733355832,0.0004808540806564,-1.5946857562248304,-3.317986694063004,-0.7322557093770099,-0.0004746478279215583,3.3236285021998797,-1.8891838487216885,SHIP2,Q6P549,0.0144308054629591,4.60926301657447,24.588780122401,3.118233753873767e-05,-1.840709427856196,-4.506091331670484,SHIP2,Q6P549,0.0144308054629591,5.3112120306345,4.884138484101651,0.0003254671454957,-1.840709427856196,-3.4874928450375724,-0.7019490140600295,-0.0002942848079569623,3.5312321571690224,-1.0185984866329112
GPD1L,Q8N335,0.0254032568951988,,,,-1.5951105998785955,,GPD1L,Q8N335,0.0254032568951988,,,,-1.5951105998785955,,,,,,GPD1L,Q3ULJ0,0.0621127345046051,,,,-1.206819350578651,,GPD1L,Q3ULJ0,0.0621127345046051,,,,-1.206819350578651,,,,,
PAXX,Q9BUH6,0.0253950971724413,,,,-1.5952501210368284,,PAXX,Q9BUH6,0.0253950971724413,,,,-1.5952501210368284,,,,,,PAXX,Q8K0Y7,,,,,,,PAXX,Q8K0Y7,,,,,,,,,,
ZNF787,Q6DD87,0.0252527892327251,,,,-1.597690646001534,,ZNF787,Q6DD87,0.0252527892327251,,,,-1.597690646001534,,,,,,ZN787,Q8BIF9,,,,,,,ZN787,Q8BIF9,,,,,,,,,,
GATAD2A,Q86YP4,0.0252204248480216,,,,-1.598247601839172,,GATAD2A,Q86YP4,0.0252204248480216,,,,-1.598247601839172,,,,,,P66A,Q8CHY6,0.0703709623128488,,,,-1.1526065100170475,,P66A,Q8CHY6,0.0703709623128488,,,,-1.1526065100170475,,,,,
RPRD1A,Q96P16,0.0251970568781047,,,,-1.598650183672594,,RPRD1A,Q96P16,0.0251970568781047,,,,-1.598650183672594,,,,,,RPR1A,Q8VDS4,,,,,,,RPR1A,Q8VDS4,,,,,,,,,,
GLIPR2,Q9H4G4,0.0251810626814739,,,,-1.5989259459135563,,GLIPR2,Q9H4G4,0.0251810626814739,,,,-1.5989259459135563,,,,,,GAPR1,Q9CYL5,,,,,,,GAPR1,Q9CYL5,,,,,,,,,,
HARS2,P49590,0.0251526777512399,,,,-1.5994157732051764,,HARS2,P49590,0.0251526777512399,,,,-1.5994157732051764,,,,,,SYHM,Q99KK9,0.543637997508253,,,,-0.2646901959214407,,SYHM,Q99KK9,0.543637997508253,,,,-0.2646901959214407,,,,,
CRNKL1,Q9BZJ0,0.0249907621612653,,,,-1.6022204986800974,,CRNKL1,Q9BZJ0,0.0249907621612653,,,,-1.6022204986800974,,,,,,CRNL1,P63154,0.228226725900348,,,,-0.6416335000079888,,CRNL1,P63154,0.228226725900348,4.10755251296356,78.06340436229499,0.0003289959338772,-0.6416335000079888,-3.482809469544204,,,,
CPT1A,P50416,0.0248756795759823,,,,-1.6042250459764995,,CPT1A,P50416,0.0248756795759823,,,,-1.6042250459764995,,,,,,CPT1A,P97742,,,,,,,CPT1A,P97742,,,,,,,,,,
RIOX2,Q8IUF8,0.0248591473843556,,,,-1.6045137708118111,,RIOX2,Q8IUF8,0.0248591473843556,,,,-1.6045137708118111,,,,,,RIOX2,Q8CD15,0.0344690207927162,,,,-1.4625710539973458,,RIOX2,Q8CD15,0.0344690207927162,,,,-1.4625710539973458,,,,,
RAVER1,Q8IY67,0.0248223307557098,4.31825372574428,48.05585120691898,7.14367932275195e-06,-1.6051574417406416,-5.146078049008243,RAVER1,Q8IY67,0.0248223307557098,,,,-1.6051574417406416,,,,,,RAVR1,Q9CW46,0.309585796843008,,,,-0.5092189720660206,,RAVR1,Q9CW46,0.309585796843008,4.25743486707359,55.27963068595324,0.0006281701890635,-0.5092189720660206,-3.201922677667516,,,,
TIMM29,Q9BSF4,0.0247819750295284,,,,-1.6058640849557029,,TIMM29,Q9BSF4,0.0247819750295284,,,,-1.6058640849557029,,,,,,TIM29,Q8BGX2,0.0105150857539155,,,,-1.9781871811516551,,TIM29,Q8BGX2,0.0105150857539155,,,,-1.9781871811516551,,,,,
RABGAP1,Q9Y3P9,0.0247669618234546,,,,-1.6061272652847745,,RABGAP1,Q9Y3P9,0.0247669618234546,,,,-1.6061272652847745,,,,,,RBGP1,A2AWA9,0.0095510770768848,,,,-2.019947650178401,,RBGP1,A2AWA9,0.0095510770768848,,,,-2.019947650178401,,,,,
ALDH6A1,Q02252,0.0247293325145579,,,,-1.6067876058043502,,ALDH6A1,Q02252,0.0247293325145579,,,,-1.6067876058043502,,,,,,MMSA,Q9EQ20,,,,,,,MMSA,Q9EQ20,,,,,,,,,,
CMTR1,Q8N1G2,0.024621050445573,,,,-1.6086934220389868,,CMTR1,Q8N1G2,0.024621050445573,,,,-1.6086934220389868,,,,,,CMTR1,Q9DBC3,0.041858550209728,,,,-1.378215817727356,,CMTR1,Q9DBC3,0.041858550209728,,,,-1.378215817727356,,,,,
YME1L1,Q96TA2,0.0245639548771462,,,,-1.6097017090680985,,YME1L1,Q96TA2,0.0245639548771462,,,,-1.6097017090680985,,,,,,YMEL1,O88967,0.132433568085602,,,,-0.8780019198314941,,YMEL1,O88967,0.132433568085602,,,,-0.8780019198314941,,,,,
TXNDC15,Q96J42,0.0244295440635064,,,,-1.6120846383295115,,TXNDC15,Q96J42,0.0244295440635064,,,,-1.6120846383295115,,,,,,TXD15,Q6P6J9,0.0394870528115753,,,,-1.403545279417024,,TXD15,Q6P6J9,0.0394870528115753,,,,-1.403545279417024,,,,,
RETREG2,Q8NC44,0.0243595663972844,,,,-1.613330446455529,,RETREG2,Q8NC44,0.0243595663972844,,,,-1.613330446455529,,,,,,RETR2,Q6NS82,0.0468978228525878,,,,-1.3288473181602722,,RETR2,Q6NS82,0.0468978228525878,,,,-1.3288473181602722,,,,,
NECAP1,Q8NC96,0.0243294439848701,,,,-1.6138678161436586,,NECAP1,Q8NC96,0.0243294439848701,,,,-1.6138678161436586,,,,,,NECP1,Q9CR95,0.301617368529853,,,,-0.5205436533875167,,NECP1,Q9CR95,0.301617368529853,,,,-0.5205436533875167,,,,,
TERF2,Q15554,0.0242559522352464,,,,-1.6151816712586828,,TERF2,Q15554,0.0242559522352464,,,,-1.6151816712586828,,,,,,TERF2,O35144,,,,,,,TERF2,O35144,,,,,,,,,,
MKRN2,Q9H000,0.0239902412717376,,,,-1.6199653842765471,,MKRN2,Q9H000,0.0239902412717376,,,,-1.6199653842765471,,,,,,MKRN2,Q9ERV1,,,,,,,MKRN2,Q9ERV1,,,,,,,,,,
DIAPH3,Q9NSV4,0.0239826092723746,5.07380567297734,8.437121961382713,3.916844993678836e-05,-1.6201035680700726,-4.407063615003567,DIAPH3,Q9NSV4,0.0239826092723746,4.89015712343777,12.877835600782497,0.0003711998953974,-1.6201035680700726,-3.430392154835474,0.1836485495395701,-0.00033203144546061164,3.478820783936561,-0.976671460168093,DIAP3,Q9Z207,,,,,,,DIAP3,Q9Z207,,,,,,,,,,
ACTR1B,P42025,0.023915414219056,,,,-1.6213220926723255,,ACTR1B,P42025,0.023915414219056,,,,-1.6213220926723255,,,,,,ACTY,Q8R5C5,0.141618524911332,,,,-0.8488799335067616,,ACTY,Q8R5C5,0.141618524911332,,,,-0.8488799335067616,,,,,
ZWILCH,Q9H900,0.0238878188763785,,,,-1.6218235025396617,,ZWILCH,Q9H900,0.0238878188763785,,,,-1.6218235025396617,,,,,,ZWILC,Q8R060,0.0169570972319109,,,,-1.7706484895827652,,ZWILC,Q8R060,0.0169570972319109,,,,-1.7706484895827652,,,,,
SOGA1,O94964,0.0238815775966866,,,,-1.6219369874712604,,SOGA1,O94964,0.0238815775966866,,,,-1.6219369874712604,,,,,,MTCL2,E1U8D0,,,,,,,MTCL2,E1U8D0,,,,,,,,,,
MRPL28,Q13084,0.0238791023451889,,,,-1.621982003081132,,MRPL28,Q13084,0.0238791023451889,,,,-1.621982003081132,,,,,,RM28,Q9D1B9,0.0253161250561207,,,,-1.5966027676724397,,RM28,Q9D1B9,0.0253161250561207,,,,-1.5966027676724397,,,,,
